Name	Gene Models	Total pep	Novel Pep	PDB	CDB	TDB	GDB	ASP	DSP	IP	Chromosome	3UTR	5UTR	Novel	Desc
LOC_Os02g39890	2	2	0	2	0	0	0	0	0	0	2	0	0	0	protein RNA recognition motif containing protein, putative, expressed
LOC_Os02g47860	2	1	0	1	0	0	0	0	0	0	2	0	0	0	protein uridine kinase, putative, expressed
LOC_Os02g47890	1	1	0	1	0	0	0	0	0	0	2	0	0	0	protein expressed protein
LOC_Os02g48000	3	3	0	3	0	0	0	0	0	0	2	0	0	0	protein TBC domain containing protein, expressed
LOC_Os02g56210	1	1	0	1	0	0	0	0	0	0	2	0	0	0	protein hydrolase, NUDIX family, domain containing protein, expressed
LOC_Os02g56270	1	2	0	2	0	0	0	0	0	0	2	0	0	0	protein ENTH domain containing protein, expressed
LOC_Os01g16290	2	13	0	13	0	0	0	0	0	0	1	0	0	0	protein DNA gyrase subunit B, chloroplast/mitochondrial precursor, putative, expressed
LOC_Os01g16310	1	1	0	1	0	0	0	0	0	0	1	0	0	0	protein glycosyl hydrolase, family 31, putative, expressed
LOC_Os01g16330	1	1	0	1	0	0	0	0	0	0	1	0	0	0	protein OsRhmbd2 - Putative Rhomboid homologue, expressed
LOC_Os01g16350	2	3	0	3	0	0	0	0	0	0	1	0	0	0	protein hydroxymethylglutaryl-CoA lyase, putative, expressed
LOC_Os01g16354	1	1	0	1	0	0	0	0	0	0	1	0	0	0	protein rab GDP dissociation inhibitor alpha, putative, expressed
LOC_Os01g16450	1	1	0	1	0	0	0	0	0	0	1	0	0	0	protein peroxidase precursor, putative, expressed
LOC_Os01g16520	1	3	0	3	0	0	0	0	0	0	1	0	0	0	protein glutamyl-tRNA synthetase, cytoplasmic, putative, expressed
LOC_Os01g16540	1	2	0	2	0	0	0	0	0	0	1	0	0	0	protein NEDD8-activating enzyme E1 catalytic subunit, putative, expressed
LOC_Os01g16670	1	1	0	1	0	0	0	0	0	0	1	0	0	0	protein BSD domain-containing protein, putative, expressed
LOC_Os01g16900	3	7	0	7	0	0	0	0	0	0	1	0	0	0	protein dehydrogenase, putative, expressed
LOC_Os01g16910	1	2	0	2	0	0	0	0	0	0	1	0	0	0	protein outer mitochondrial membrane porin, putative, expressed
LOC_Os01g16940	1	5	0	5	0	0	0	0	0	0	1	0	0	0	protein MazG nucleotide pyrophosphohydrolase domain containing protein, expressed
LOC_Os01g16970	3	6	0	6	0	0	0	0	0	0	1	0	0	0	protein glucosidase II beta subunit-like domain containing protein, expressed
LOC_Os01g17180	2	1	0	1	0	0	0	0	0	0	1	0	0	0	protein proteasome subunit, putative, expressed
LOC_Os01g17190	1	1	0	1	0	0	0	0	0	0	1	0	0	0	protein OsCam3 - Calmodulin, expressed
LOC_Os01g17430	1	15	0	15	0	0	0	0	0	0	1	0	0	0	protein coatomer subunit beta-1, putative, expressed
LOC_Os01g18070	1	7	0	7	0	0	0	0	0	0	1	0	0	0	protein bacterial transferase hexapeptide domain containing protein, expressed
LOC_Os01g18210	1	4	0	4	0	0	0	0	0	0	1	0	0	0	protein peptidyl-prolyl cis-trans isomerase, putative, expressed
LOC_Os01g18320	1	2	0	2	0	0	0	0	0	0	1	0	0	0	protein protoporphyrinogen oxidase, chloroplast precursor, putative, expressed
LOC_Os01g18640	2	2	0	2	0	0	0	0	0	0	1	0	0	0	protein aminotransferase, putative, expressed
LOC_Os01g19430	1	1	0	1	0	0	0	0	0	0	1	0	0	0	protein 3-5 exonuclease domain-containing protein, putative, expressed
LOC_Os01g19450	2	15	0	15	0	0	0	0	0	0	1	0	0	0	protein ATP-citrate synthase subunit 1, putative, expressed
LOC_Os01g19470	1	13	0	13	0	0	0	0	0	0	1	0	0	0	protein nodal modulator 1 precursor, putative, expressed
LOC_Os01g19490	1	1	0	1	0	0	0	0	0	0	1	0	0	0	protein pentatricopeptide, putative, expressed
LOC_Os01g19760	1	1	0	1	0	0	0	0	0	0	1	0	0	0	protein expressed protein
LOC_Os01g19820	4	2	0	2	0	0	0	0	0	0	1	0	0	0	protein universal stress protein domain containing protein, putative, expressed
LOC_Os01g20940	1	1	0	1	0	0	0	0	0	0	1	0	0	0	protein PHS1, putative, expressed
LOC_Os01g21160	4	4	0	4	0	0	0	0	0	0	1	0	0	0	protein 2-oxo acid dehydrogenases acyltransferase domain containing protein, expressed
LOC_Os01g21560	1	4	0	4	0	0	0	0	0	0	1	0	0	0	protein esterase/lipase/thioesterase family protein, putative, expressed
LOC_Os01g21590	1	6	0	6	0	0	0	0	0	0	1	0	0	0	protein homeodomain, putative, expressed
LOC_Os01g21820	1	1	0	1	0	0	0	0	0	0	1	0	0	0	protein preprotein translocase subunit secA, chloroplast precursor, putative, expressed
LOC_Os01g21860	1	2	0	2	0	0	0	0	0	0	1	0	0	0	protein AGAP010768-PA, putative, expressed
LOC_Os01g21960	1	1	0	1	0	0	0	0	0	0	1	0	0	0	protein serine/threonine-protein kinase, putative, expressed
LOC_Os01g22230	2	1	0	1	0	0	0	0	0	0	1	0	0	0	protein peroxidase precursor, putative, expressed
LOC_Os01g23590	3	4	0	4	0	0	0	0	0	0	1	0	0	0	protein suppressor of Mek, putative, expressed
LOC_Os01g23610	2	4	0	4	0	0	0	0	0	0	1	0	0	0	protein dihydrolipoyl dehydrogenase, putative, expressed
LOC_Os01g23620	1	2	0	2	0	0	0	0	0	0	1	0	0	0	protein miro, putative, expressed
LOC_Os01g23740	2	6	0	6	0	0	0	0	0	0	1	0	0	0	protein OsPDIL2-2  protein disulfide isomerase PDIL2-2, expressed
LOC_Os01g24020	1	1	0	1	0	0	0	0	0	0	1	0	0	0	protein expressed protein
LOC_Os01g24030	2	5	0	5	0	0	0	0	0	0	1	0	0	0	protein AMP-binding enzyme, putative, expressed
LOC_Os01g24680	2	7	0	7	0	0	0	0	0	0	1	0	0	0	protein 3-hydroxyacyl-CoA dehydrogenase, putative, expressed
LOC_Os01g24690	3	11	0	11	0	0	0	0	0	0	1	0	0	0	protein 60S ribosomal protein L23A, putative, expressed
LOC_Os01g24710	4	1	0	1	0	0	0	0	0	0	1	0	0	0	protein jacalin-like lectin domain containing protein, expressed
LOC_Os01g25330	3	2	0	2	0	0	0	0	0	0	1	0	0	0	protein SAC9, putative, expressed
LOC_Os01g25484	3	5	0	5	0	0	0	0	0	0	1	0	0	0	protein ferredoxin--nitrite reductase, putative, expressed
LOC_Os01g26160	2	3	0	3	0	0	0	0	0	0	1	0	0	0	protein exportin 1, putative, expressed
LOC_Os01g26920	2	1	0	1	0	0	0	0	0	0	1	0	0	0	protein expressed protein
LOC_Os01g27150	2	1	0	1	0	0	0	0	0	0	1	0	0	0	protein cullin, putative, expressed
LOC_Os01g27160	1	9	0	9	0	0	0	0	0	0	1	0	0	0	protein cullin, putative, expressed
LOC_Os01g27520	2	14	0	14	0	0	0	0	0	0	1	0	0	0	protein tRNA synthetases class II domain containing protein, expressed
LOC_Os01g27750	1	5	0	5	0	0	0	0	0	0	1	0	0	0	protein bifunctional 3-dehydroquinate dehydratase/shikimate dehydrogenase,chloroplast precursor, putative, expressed
LOC_Os01g31360	5	1	0	1	0	0	0	0	0	0	1	0	0	0	protein expressed protein
LOC_Os01g31470	1	1	0	1	0	0	0	0	0	0	1	0	0	0	protein mov34/MPN/PAD-1 family protein, expressed
LOC_Os01g31629	3	2	0	2	0	0	0	0	0	0	1	0	0	0	protein expressed protein
LOC_Os01g31800	1	3	0	3	0	0	0	0	0	0	1	0	0	0	protein Core histone H2A/H2B/H3/H4 domain containing protein, putative, expressed
LOC_Os01g32080	2	2	0	2	0	0	0	0	0	0	1	0	0	0	protein thiamine pyrophosphate enzyme, C-terminal TPP binding domain containing protein, expressed
LOC_Os01g32460	1	1	0	1	0	0	0	0	0	0	1	0	0	0	protein expressed protein
LOC_Os01g32660	5	1	0	1	0	0	0	0	0	0	1	0	0	0	protein STE_MEK_ste7_MAP2K.2 - STE kinases include homologs to sterile 7, sterile 11 and sterile 20 from yeast, expressed
LOC_Os01g32780	1	2	0	2	0	0	0	0	0	0	1	0	0	0	protein universal stress protein domain containing protein, putative, expressed
LOC_Os01g32790	1	4	0	4	0	0	0	0	0	0	1	0	0	0	protein expressed protein
LOC_Os01g32800	2	3	0	3	0	0	0	0	0	0	1	0	0	0	protein proteasome subunit, putative, expressed
LOC_Os01g32870	2	3	0	3	0	0	0	0	0	0	1	0	0	0	protein heat shock protein DnaJ, putative, expressed
LOC_Os01g32964	1	1	0	1	0	0	0	0	0	0	1	0	0	0	protein protein phosphotase protein, putative, expressed
LOC_Os01g33020	2	3	0	3	0	0	0	0	0	0	1	0	0	0	protein trafficking protein particle complex subunit 1, putative, expressed
LOC_Os01g33030	1	1	0	1	0	0	0	0	0	0	1	0	0	0	protein Brix domain containing protein, putative, expressed
LOC_Os01g33204	1	2	2	0	2	0	0	0	0	0	1	0	2	2	protein retrotransposon protein, putative, unclassified, expressed
LOC_Os01g34330	2	3	0	3	0	0	0	0	0	0	1	0	0	0	protein BAH domain containing protein, expressed
LOC_Os01g34350	1	4	0	4	0	0	0	0	0	0	1	0	0	0	protein RNA-dependent RNA polymerase, putative, expressed
LOC_Os01g34480	3	9	0	9	0	0	0	0	0	0	1	0	0	0	protein NAD dependent epimerase/dehydratase family protein, putative, expressed
LOC_Os01g34620	9	1	0	1	0	0	0	0	0	0	1	0	0	0	protein OsGrx_S15.1 - glutaredoxin subgroup II, expressed
LOC_Os01g34670	1	1	0	1	0	0	0	0	0	0	1	0	0	0	protein transposon protein, putative, unclassified, expressed
LOC_Os01g34700	3	6	0	6	0	0	0	0	0	0	1	0	0	0	protein dienelactone hydrolase family protein, expressed
LOC_Os01g35050	4	1	0	1	0	0	0	0	0	0	1	0	0	0	protein early-responsive to dehydration protein-related, putative, expressed
LOC_Os01g36090	1	5	0	5	0	0	0	0	0	0	1	0	0	0	protein DNA-damage-repair/toleration protein DRT102, putative, expressed
LOC_Os01g36390	1	14	0	14	0	0	0	0	0	0	1	0	0	0	protein MCM4 - Putative minichromosome maintenance MCM complex subunit 4, expressed
LOC_Os01g36600	1	1	0	1	0	0	0	0	0	0	1	0	0	0	protein PPR repeat domain containing protein, putative, expressed
LOC_Os01g37790	1	1	0	1	0	0	0	0	0	0	1	0	0	0	protein expressed protein
LOC_Os01g37800	1	5	0	5	0	0	0	0	0	0	1	0	0	0	protein ras-related protein, putative, expressed
LOC_Os01g37837	3	14	0	14	0	0	0	0	0	0	1	0	0	0	protein seryl-tRNA synthetase, putative, expressed
LOC_Os01g37960	1	5	0	5	0	0	0	0	0	0	1	0	0	0	protein hydrolase, putative, expressed
LOC_Os01g37980	1	1	0	1	0	0	0	0	0	0	1	0	0	0	protein vesicle transport v-SNARE protein, putative, expressed
LOC_Os01g38620	3	1	0	1	0	0	0	0	0	0	1	0	0	0	protein 3-5 exonuclease/ nucleic acid binding protein, putative, expressed
LOC_Os01g39134	2	1	0	1	0	0	0	0	0	0	1	0	0	0	protein EF hand family protein, putative, expressed
LOC_Os01g39250	1	2	0	2	0	0	0	0	0	0	1	0	0	0	protein OsFtsH4  FtsH protease, homologue of AtFtsH4, expressed
LOC_Os01g39310	2	4	0	4	0	0	0	0	0	0	1	0	0	0	protein SEY1, putative, expressed
LOC_Os01g39790	2	1	0	1	0	0	0	0	0	0	1	0	0	0	protein esterase/lipase/thioesterase, putative, expressed
LOC_Os01g40050	2	2	0	2	0	0	0	0	0	0	1	0	0	0	protein peptidyl-prolyl cis-trans isomerase, putative, expressed
LOC_Os01g40070	1	1	0	1	0	0	0	0	0	0	1	0	0	0	protein expressed protein
LOC_Os01g40250	1	4	0	4	0	0	0	0	0	0	1	0	0	0	protein down-regulated in metastasis family protein, expressed
LOC_Os01g40420	3	2	0	2	0	0	0	0	0	0	1	0	0	0	protein CBS domain containing membrane protein, putative, expressed
LOC_Os01g40480	1	1	0	1	0	0	0	0	0	0	1	0	0	0	protein anthranilate phosphoribosyltransferase, putative, expressed
LOC_Os01g40590	1	2	0	2	0	0	0	0	0	0	1	0	0	0	protein tyrosine protein kinase domain containing protein, putative, expressed
LOC_Os01g40750	1	1	0	1	0	0	0	0	0	0	1	0	0	0	protein expressed protein
LOC_Os01g40990	2	1	0	1	0	0	0	0	0	0	1	0	0	0	protein expressed protein
LOC_Os01g41030	1	3	0	3	0	0	0	0	0	0	1	0	0	0	protein ribosomal protein L25, putative, expressed
LOC_Os01g41430	1	6	0	6	0	0	0	0	0	0	1	0	0	0	protein UDP-glucoronosyl and UDP-glucosyl transferase, putative, expressed
LOC_Os01g41550	1	5	0	5	0	0	0	0	0	0	1	0	0	0	protein aspartic proteinase, putative, expressed
LOC_Os01g41610	2	4	0	4	0	0	0	0	0	0	1	0	0	0	protein mitochondrial ATP synthase g subunit family protein, putative, expressed
LOC_Os01g41630	1	2	0	2	0	0	0	0	0	0	1	0	0	0	protein serine/threonine protein phosphatase 2A 55 kDa regulatory subunit B, putative, expressed
LOC_Os01g41640	1	1	0	1	0	0	0	0	0	0	1	0	0	0	protein expressed protein
LOC_Os01g42080	1	1	0	1	0	0	0	0	0	0	1	0	0	0	protein zinc ion binding protein, putative, expressed
LOC_Os01g42250	1	1	0	1	0	0	0	0	0	0	1	0	0	0	protein expressed protein
LOC_Os01g42470	2	3	0	3	0	0	0	0	0	0	1	0	0	0	protein acetyltransferase, GNAT family, putative, expressed
LOC_Os01g42490	3	1	0	1	0	0	0	0	0	0	1	0	0	0	protein endonuclease/exonuclease/phosphatase family domain containing protein, expressed
LOC_Os01g42530	1	2	0	2	0	0	0	0	0	0	1	0	0	0	protein ras-related protein, putative, expressed
LOC_Os01g42620	2	1	0	1	0	0	0	0	0	0	1	0	0	0	protein pentatricopeptide containing protein, putative, expressed
LOC_Os01g42700	5	1	0	1	0	0	0	0	0	0	1	0	0	0	protein expressed protein
LOC_Os01g42770	1	1	0	1	0	0	0	0	0	0	1	0	0	0	protein expressed protein
LOC_Os01g42830	1	2	0	2	0	0	0	0	0	0	1	0	0	0	protein adaptin ear-binding coat-associated protein 2, putative, expressed
LOC_Os01g42850	2	1	0	1	0	0	0	0	0	0	1	0	0	0	protein ThiF family domain containing protein, putative, expressed
LOC_Os01g42870	1	5	0	5	0	0	0	0	0	0	1	0	0	0	protein transferase family protein, putative, expressed
LOC_Os01g42990	1	2	0	2	0	0	0	0	0	0	1	0	0	0	protein PPR repeat domain containing protein, putative
LOC_Os01g43020	1	1	0	1	0	0	0	0	0	0	1	0	0	0	protein CTP synthase, putative, expressed
LOC_Os01g43050	1	2	0	2	0	0	0	0	0	0	1	0	0	0	protein CENP-C1, putative, expressed
LOC_Os01g43060	1	1	0	1	0	0	0	0	0	0	1	0	0	0	protein expressed protein
LOC_Os01g43090	1	5	0	5	0	0	0	0	0	0	1	0	0	0	protein oxidoreductase, aldo/keto reductase family protein, putative, expressed
LOC_Os01g43330	1	6	0	6	0	0	0	0	0	0	1	0	0	0	protein extra-large G-protein-related, putative, expressed
LOC_Os01g43520	2	3	0	3	0	0	0	0	0	0	1	0	0	0	protein neutral ceramidase precursor, putative, expressed
LOC_Os01g43630	3	2	0	2	0	0	0	0	0	0	1	0	0	0	protein adaptin, putative, expressed
LOC_Os01g43750	1	1	0	1	0	0	0	0	0	0	1	0	0	0	protein cytochrome P450 72A1, putative, expressed
LOC_Os01g44230	2	1	0	1	0	0	0	0	0	0	1	0	0	0	protein transcription factor X1, putative, expressed
LOC_Os01g44310	2	1	0	1	0	0	0	0	0	0	1	0	0	0	protein dnaJ domain containing protein, expressed
LOC_Os01g44394	1	2	0	2	0	0	0	0	0	0	1	0	0	0	protein mitotic checkpoint protein, putative, expressed
LOC_Os01g45110	1	3	0	3	0	0	0	0	0	0	1	0	0	0	protein anthocyanin 3-O-beta-glucosyltransferase, putative, expressed
LOC_Os01g45274	4	4	0	4	0	0	0	0	0	0	1	0	0	0	protein carbonic anhydrase, chloroplast precursor, putative, expressed
LOC_Os01g45530	1	4	0	4	0	0	0	0	0	0	1	0	0	0	protein single-stranded DNA-binding protein, putative, expressed
LOC_Os01g45550	3	1	0	1	0	0	0	0	0	0	1	0	0	0	protein auxin efflux carrier component, putative, expressed
LOC_Os01g45910	1	6	0	6	0	0	0	0	0	0	1	0	0	0	protein plastidic ATP/ADP-transporter, putative, expressed
LOC_Os01g46060	1	1	0	1	0	0	0	0	0	0	1	0	0	0	protein NUC189 domain containing protein, expressed
LOC_Os01g46350	1	1	0	1	0	0	0	0	0	0	1	0	0	0	protein  proteins of unknown function domain containing protein, expressed
LOC_Os01g46510	2	9	0	9	0	0	0	0	0	0	1	0	0	0	protein peptidase S8 and S53, subtilisin, kexin, sedolisin, putative, expressed
LOC_Os01g46580	1	1	0	1	0	0	0	0	0	0	1	0	0	0	protein actin-related protein 2/3 complex subunit 2, putative, expressed
LOC_Os01g46710	1	1	0	1	0	0	0	0	0	0	1	0	0	0	protein transposon protein, putative, CACTA, En/Spm sub-class, expressed
LOC_Os01g46926	2	2	0	2	0	0	0	0	0	0	1	0	0	0	protein ubiquitin-conjugating enzyme, putative, expressed
LOC_Os01g47080	1	6	0	6	0	0	0	0	0	0	1	0	0	0	protein pyruvate kinase, putative, expressed
LOC_Os01g47256	4	5	0	5	0	0	0	0	0	0	1	0	0	0	protein exosome complex exonuclease RRP40, putative, expressed
LOC_Os01g47340	2	1	0	1	0	0	0	0	0	0	1	0	0	0	protein iron-sulfur cluster assembly enzyme ISCU, mitochondrial precursor, putative, expressed
LOC_Os01g47410	2	1	0	1	0	0	0	0	0	0	1	0	0	0	protein aspartic proteinase oryzasin-1 precursor, putative, expressed
LOC_Os01g47420	3	3	0	3	0	0	0	0	0	0	1	0	0	0	protein pterin-4-alpha-carbinolamine dehydratase, putative, expressed
LOC_Os01g47430	2	1	0	1	0	0	0	0	0	0	1	0	0	0	protein protein of unknown function DUF1296 domain containing protein, expressed
LOC_Os01g47550	1	3	0	3	0	0	0	0	0	0	1	0	0	0	protein kinase, pfkB family, putative, expressed
LOC_Os01g47650	1	1	0	1	0	0	0	0	0	0	1	0	0	0	protein vacuolar protein sorting-associated protein 16, putative, expressed
LOC_Os01g47690	2	3	0	3	0	0	0	0	0	0	1	0	0	0	protein metallo-beta-lactamase family protein, putative, expressed
LOC_Os01g47710	1	2	0	2	0	0	0	0	0	0	1	0	0	0	protein homeobox domain containing protein, expressed
LOC_Os01g48180	1	4	0	4	0	0	0	0	0	0	1	0	0	0	protein DDT domain containing protein, putative, expressed
LOC_Os01g48210	2	1	0	1	0	0	0	0	0	0	1	0	0	0	protein PAP/25A associated domain containing protein, putative, expressed
LOC_Os01g48720	1	2	0	2	0	0	0	0	0	0	1	0	0	0	protein RNA polymerase III subunit RPC82 family protein, putative, expressed
LOC_Os01g48960	1	58	0	58	0	0	0	0	0	0	1	0	0	0	protein glutamate synthase, chloroplast precursor, putative, expressed
LOC_Os01g48980	1	1	0	1	0	0	0	0	0	0	1	0	0	0	protein GPI transamidase component family protein, putative, expressed
LOC_Os01g49200	1	1	0	1	0	0	0	0	0	0	1	0	0	0	protein microtubule associated protein, putative, expressed
LOC_Os01g49290	1	14	0	14	0	0	0	0	0	0	1	0	0	0	protein WD repeat-containing protein, putative, expressed
LOC_Os01g49330	1	1	0	1	0	0	0	0	0	0	1	0	0	0	protein formyl transferase, putative, expressed
LOC_Os01g49940	2	1	0	1	0	0	0	0	0	0	1	0	0	0	protein ESP4, putative, expressed
LOC_Os01g50030	1	1	0	1	0	0	0	0	0	0	1	0	0	0	protein CPuORF25 - conserved peptide uORF-containing transcript, expressed
LOC_Os01g50160	1	8	0	8	0	0	0	0	0	0	1	0	0	0	protein MDR-like ABC transporter, putative, expressed
LOC_Os01g50320	2	1	0	1	0	0	0	0	0	0	1	0	0	0	protein surp module family protein, putative, expressed
LOC_Os01g50910	2	2	0	2	0	0	0	0	0	0	1	0	0	0	protein late embryogenesis abundant protein, group 3, putative, expressed
LOC_Os01g50960	1	8	1	7	1	0	0	0	0	0	1	1	0	1	protein RNA polymerase II transcriptional coactivator KELP, putative, expressed
LOC_Os01g51010	2	2	0	2	0	0	0	0	0	0	1	0	0	0	protein DUF292 domain containing protein, expressed
LOC_Os01g51390	1	2	0	2	0	0	0	0	0	0	1	0	0	0	protein mitochondrial-processing peptidase subunit, mitochondrial precursor, putative, expressed
LOC_Os01g51640	1	1	0	1	0	0	0	0	0	0	1	0	0	0	protein expressed protein
LOC_Os01g53560	1	1	0	1	0	0	0	0	0	0	1	0	0	0	protein phosphoesterase, putative, expressed
LOC_Os01g55490	4	1	0	1	0	0	0	0	0	0	1	0	0	0	protein transcriptional regulator family protein, putative, expressed
LOC_Os01g55730	1	1	0	1	0	0	0	0	0	0	1	0	0	0	protein AGAP003732-PA, putative, expressed
LOC_Os01g56100	1	3	0	3	0	0	0	0	0	0	1	0	0	0	protein BSD domain containing protein, expressed
LOC_Os01g58870	1	1	0	1	0	0	0	0	0	0	1	0	0	0	protein domain of unknown function, DUF250 domain containing protein, expressed
LOC_Os01g59670	1	4	0	4	0	0	0	0	0	0	1	0	0	0	protein expressed protein
LOC_Os01g59850	1	1	0	1	0	0	0	0	0	0	1	0	0	0	protein GTPase-activating protein, putative, expressed
LOC_Os01g61430	1	1	0	1	0	0	0	0	0	0	1	0	0	0	protein HIT zinc finger domain containing protein, expressed
LOC_Os01g61590	1	1	0	1	0	0	0	0	0	0	1	0	0	0	protein CAMK_CAMK_like.1 - CAMK includes calcium/calmodulin depedent protein kinases, expressed
LOC_Os01g61780	1	1	0	1	0	0	0	0	0	0	1	0	0	0	protein vacuolar ATP synthase 98 kDa subunit, putative, expressed
LOC_Os01g61860	2	2	0	2	0	0	0	0	0	0	1	0	0	0	protein TBC domain containing protein, expressed
LOC_Os01g61930	1	1	0	1	0	0	0	0	0	0	1	0	0	0	protein SAC3/GANP family protein, putative, expressed
LOC_Os01g62810	4	1	0	1	0	0	0	0	0	0	1	0	0	0	protein regulator of chromosome condensation, putative, expressed
LOC_Os01g63250	1	1	0	1	0	0	0	0	0	0	1	0	0	0	protein josephin, putative, expressed
LOC_Os01g63940	1	2	0	2	0	0	0	0	0	0	1	0	0	0	protein Transcription initiation factor TFIID subunit A containing protein, expressed
LOC_Os01g63950	1	1	0	1	0	0	0	0	0	0	1	0	0	0	protein expressed protein
LOC_Os01g64000	3	1	0	1	0	0	0	0	0	0	1	0	0	0	protein bZIP transcription factor, putative, expressed
LOC_Os01g64280	1	1	0	1	0	0	0	0	0	0	1	0	0	0	protein sorting nexin 1, putative, expressed
LOC_Os01g64970	1	1	0	1	0	0	0	0	0	0	1	0	0	0	protein CAMK_CAMK_like.11 - CAMK includes calcium/calmodulin depedent protein kinases, expressed
LOC_Os01g65100	3	1	0	1	0	0	0	0	0	0	1	0	0	0	protein peptide transporter, putative, expressed
LOC_Os01g65230	1	2	0	2	0	0	0	0	0	0	1	0	0	0	protein AGC_AGC_other_PDK1_Pk61C.1 - ACG kinases include homologs to PKA, PKG and PKC, expressed
LOC_Os01g65330	2	1	0	1	0	0	0	0	0	0	1	0	0	0	protein expressed protein
LOC_Os01g66130	1	1	0	1	0	0	0	0	0	0	1	0	0	0	protein armadillo/beta-catenin repeat family protein, putative, expressed
LOC_Os01g66140	1	2	0	2	0	0	0	0	0	0	1	0	0	0	protein plus-3 domain containing protein, putative, expressed
LOC_Os01g66520	1	1	0	1	0	0	0	0	0	0	1	0	0	0	protein serine/threonine-protein kinase RIO-like, putative, expressed
LOC_Os01g67170	1	1	0	1	0	0	0	0	0	0	1	0	0	0	protein expressed protein
LOC_Os01g67250	2	4	0	4	0	0	0	0	0	0	1	0	0	0	protein Rad21 / Rec8 like protein, putative, expressed
LOC_Os01g68860	3	1	0	1	0	0	0	0	0	0	1	0	0	0	protein zinc finger C-x8-C-x5-C-x3-H type family protein, expressed
LOC_Os01g69980	1	1	0	1	0	0	0	0	0	0	1	0	0	0	protein TCP family transcription factor, putative, expressed
LOC_Os01g70160	1	2	0	2	0	0	0	0	0	0	1	0	0	0	protein zinc finger, C3HC4 type domain containing protein, expressed
LOC_Os01g70320	1	1	0	1	0	0	0	0	0	0	1	0	0	0	protein expressed protein
LOC_Os01g70330	2	2	0	2	0	0	0	0	0	0	1	0	0	0	protein prefoldin subunit family protein, expressed
LOC_Os01g71970	1	1	0	1	0	0	0	0	0	0	1	0	0	0	protein GRAS family transcription factor containing protein, expressed
LOC_Os01g72320	1	1	0	1	0	0	0	0	0	0	1	0	0	0	protein FYVE zinc finger domain containing protein, expressed
LOC_Os01g72790	1	1	0	1	0	0	0	0	0	0	1	0	0	0	protein cyclin-dependent kinase, putative, expressed
LOC_Os01g72980	2	1	0	1	0	0	0	0	0	0	1	0	0	0	protein tRNA uridine 5-carboxymethylaminomethyl modification enzyme gidA, putative, expressed
LOC_Os01g74030	1	2	0	2	0	0	0	0	0	0	1	0	0	0	protein pumilio-family RNA binding protein, putative, expressed
LOC_Os02g01020	2	1	0	1	0	0	0	0	0	0	2	0	0	0	protein expressed protein
LOC_Os02g01230	2	1	0	1	0	0	0	0	0	0	2	0	0	0	protein ribosomal protein, putative, expressed
LOC_Os02g01490	1	1	0	1	0	0	0	0	0	0	2	0	0	0	protein expressed protein
LOC_Os02g01960	1	1	0	1	0	0	0	0	0	0	2	0	0	0	protein tetratricopeptide repeat domain containing protein, expressed
LOC_Os02g02360	1	1	0	1	0	0	0	0	0	0	2	0	0	0	protein expressed protein
LOC_Os02g02570	1	1	0	1	0	0	0	0	0	0	2	0	0	0	protein autophagy protein 5, putative, expressed
LOC_Os02g02690	1	1	0	1	0	0	0	0	0	0	2	0	0	0	protein expressed protein
LOC_Os02g02740	3	1	0	1	0	0	0	0	0	0	2	0	0	0	protein PPR repeat containing protein, expressed
LOC_Os02g03040	4	2	0	2	0	0	0	0	0	0	2	0	0	0	protein RNA recognition motif containing protein, expressed
LOC_Os02g03820	1	1	0	1	0	0	0	0	0	0	2	0	0	0	protein expressed protein
LOC_Os02g04450	5	2	0	2	0	0	0	0	0	0	2	0	0	0	protein plant-specific domain TIGR01589 family protein, putative, expressed
LOC_Os02g05450	1	3	0	3	0	0	0	0	0	0	2	0	0	0	protein Homeobox domain containing protein, expressed
LOC_Os02g05620	1	2	0	2	0	0	0	0	0	0	2	0	0	0	protein ATEXO70G1, putative, expressed
LOC_Os02g05840	1	1	0	1	0	0	0	0	0	0	2	0	0	0	protein VIL2 protein, putative, expressed
LOC_Os02g06920	2	1	0	1	0	0	0	0	0	0	2	0	0	0	protein zinc finger, C3HC4 type, domain containing protein, expressed
LOC_Os02g07070	3	1	0	1	0	0	0	0	0	0	2	0	0	0	protein RNA recognition motif family protein, expressed
LOC_Os02g07960	3	1	0	1	0	0	0	0	0	0	2	0	0	0	protein STRUBBELIG-RECEPTOR FAMILY 3 precursor, putative, expressed
LOC_Os02g08018	1	1	0	1	0	0	0	0	0	0	2	0	0	0	protein calcium-transporting ATPase 9, plasma membrane-type, putative
LOC_Os02g08350	1	1	0	1	0	0	0	0	0	0	2	0	0	0	protein expressed protein
LOC_Os02g09740	2	1	0	1	0	0	0	0	0	0	2	0	0	0	protein STRUBBELIG-RECEPTOR FAMILY 7 precursor, putative, expressed
LOC_Os02g09920	1	1	0	1	0	0	0	0	0	0	2	0	0	0	protein PHD-finger domain containing protein, putative, expressed
LOC_Os02g10220	1	1	0	1	0	0	0	0	0	0	2	0	0	0	protein heat shock protein DnaJ, putative, expressed
LOC_Os02g10650	2	2	0	2	0	0	0	0	0	0	2	0	0	0	protein CRAL/TRIO domain containing protein, expressed
LOC_Os02g11060	1	1	0	1	0	0	0	0	0	0	2	0	0	0	protein WD domain, G-beta repeat domain containing protein, expressed
LOC_Os02g12360	1	1	0	1	0	0	0	0	0	0	2	0	0	0	protein nuclear protein ZAP-related, putative, expressed
